title,artist,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop
Love Me Harder,Ariana Grande,2.9223300970873787,3.8979591836734695,2.9381443298969074,4.862068965517242,1.4324324324324325,1.9795918367346939,2.406896551724138,1.0404040404040404,1.25,4.070707070707071
Animals,Maroon 5,4.689320388349515,4.020408163265306,2.154639175257732,4.724137931034482,4.1891891891891895,2.3469387755102042,2.3379310344827586,1.0,1.75,4.070707070707071
Blame,Calvin Harris,3.4854368932038833,4.5102040816326525,2.6907216494845363,4.862068965517242,2.8378378378378377,2.428571428571429,2.089655172413793,1.121212121212121,1.6666666666666665,4.070707070707071
Worth It,Fifth Harmony,2.941747572815534,4.142857142857142,4.628865979381443,4.862068965517242,1.6486486486486487,3.4081632653061225,2.2551724137931037,1.2424242424242424,1.75,4.03030303030303
Break Free,Ariana Grande,3.5242718446601944,3.857142857142857,3.845360824742268,4.793103448275862,2.081081081081081,2.142857142857143,2.117241379310345,1.0404040404040404,1.4166666666666667,4.03030303030303
Don't,Ed Sheeran,2.8446601941747574,3.489795918367347,4.340206185567011,4.655172413793103,4.45945945945946,4.469387755102041,2.186206896551724,1.0404040404040404,1.5833333333333335,3.98989898989899
Elastic Heart,Sia,3.5242718446601944,4.224489795918368,2.731958762886598,4.793103448275862,1.810810810810811,3.0408163265306123,2.6965517241379313,1.0404040404040404,1.4166666666666667,3.9494949494949494
Rather Be (feat. Jess Glynne),Clean Bandit,3.349514563106796,3.4081632653061225,4.298969072164948,4.655172413793103,2.027027027027027,3.2448979591836733,2.296551724137931,1.6464646464646466,1.3333333333333333,3.9494949494949494
Dear Future Husband,Meghan Trainor,2.533980582524272,4.183673469387755,3.7216494845360826,4.793103448275862,2.72972972972973,4.387755102040817,1.6896551724137931,2.5353535353535355,2.583333333333333,3.909090909090909
43776,BeyoncÃ©,3.6407766990291264,3.8979591836734695,4.092783505154639,4.793103448275862,1.7027027027027026,3.2857142857142856,2.103448275862069,1.0404040404040404,2.083333333333333,3.909090909090909
The Heart Wants What It Wants,Selena Gomez,2.6116504854368934,4.224489795918368,3.556701030927835,4.793103448275862,1.7567567567567568,3.5306122448979593,2.282758620689655,1.202020202020202,1.3333333333333333,3.909090909090909
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,2.6699029126213594,3.979591836734694,3.4742268041237114,4.862068965517242,2.7837837837837838,3.163265306122449,1.8137931034482757,1.9696969696969697,2.25,3.909090909090909
Genie In a Bottle,Christina Aguilera,4.41747572815534,4.26530612244898,3.597938144329897,4.655172413793103,1.7567567567567568,4.714285714285714,2.1586206896551725,1.8484848484848486,2.333333333333333,3.909090909090909
Company,Justin Bieber,2.8446601941747574,4.26530612244898,3.4329896907216493,4.793103448275862,1.4324324324324325,2.7551020408163263,2.020689655172414,1.5252525252525253,1.5,3.909090909090909
Sing,Ed Sheeran,3.3300970873786406,3.7346938775510203,4.381443298969073,4.862068965517242,1.3243243243243243,4.836734693877551,2.3931034482758617,2.212121212121212,1.4166666666666667,3.8686868686868685
Jealous - Remix,Nick Jonas,2.8058252427184467,3.8979591836734695,3.804123711340206,4.862068965517242,3.3783783783783785,2.836734693877551,2.2137931034482756,1.0404040404040404,1.6666666666666665,3.8282828282828283
Really Don't Care,Demi Lovato,3.349514563106796,3.979591836734694,3.9278350515463916,4.862068965517242,2.027027027027027,4.469387755102041,1.9379310344827587,1.4848484848484849,1.75,3.8282828282828283
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,3.1359223300970873,3.489795918367347,4.422680412371134,4.862068965517242,2.5675675675675675,3.8979591836734695,3.193103448275862,1.3636363636363638,1.5833333333333335,3.8282828282828283
Only Love Can Hurt Like This,Paloma Faith,2.766990291262136,4.63265306122449,3.350515463917526,4.793103448275862,2.7837837837837838,2.2653061224489797,2.3655172413793104,1.404040404040404,1.6666666666666665,3.787878787878788
Heartbeat Song,Kelly Clarkson,3.8932038834951457,4.26530612244898,3.020618556701031,4.862068965517242,1.3243243243243243,2.9591836734693877,1.896551724137931,1.0404040404040404,1.4166666666666667,3.787878787878788
Up,Olly Murs,3.233009708737864,4.469387755102041,3.845360824742268,4.793103448275862,1.5405405405405406,3.6122448979591835,2.2413793103448274,1.0808080808080809,1.25,3.787878787878788
Trumpets,Jason Derulo,2.592233009708738,3.857142857142857,3.597938144329897,4.793103448275862,1.5405405405405406,3.6122448979591835,2.1448275862068966,3.2626262626262625,3.0,3.787878787878788
Runnin' (Lose It All),Naughty Boy,3.6990291262135924,4.469387755102041,2.319587628865979,4.724137931034482,3.5945945945945947,1.3265306122448979,2.089655172413793,1.0404040404040404,1.6666666666666665,3.787878787878788
Same Old Love,Selena Gomez,2.9029126213592233,3.4081632653061225,3.7628865979381443,4.862068965517242,2.135135135135135,2.795918367346939,2.310344827586207,1.0808080808080809,1.25,3.787878787878788
I Want You To Know,Zedd,3.5242718446601944,4.469387755102041,3.3917525773195876,4.931034482758621,1.7567567567567568,2.510204081632653,2.4620689655172416,1.0404040404040404,1.5,3.7474747474747474
Lips Are Movin,Meghan Trainor,3.6990291262135924,4.387755102040817,4.216494845360825,4.793103448275862,1.5945945945945947,4.877551020408163,1.6758620689655173,1.202020202020202,1.4166666666666667,3.7474747474747474
I'll Show You,Justin Bieber,4.728155339805825,3.489795918367347,2.484536082474227,4.655172413793103,1.972972972972973,1.3265306122448979,1.910344827586207,1.202020202020202,1.8333333333333335,3.7474747474747474
Here,Alessia Cara,3.3300970873786406,4.346938775510204,2.5670103092783503,4.862068965517242,1.4324324324324325,2.3469387755102042,1.896551724137931,1.3232323232323233,1.8333333333333335,3.7474747474747474
I Lived,OneRepublic,3.3300970873786406,4.469387755102041,3.4329896907216493,4.793103448275862,2.4594594594594597,2.387755102040816,2.3931034482758617,1.2828282828282829,1.3333333333333333,3.707070707070707
Fireball (feat. John Ryan),Pitbull,3.3883495145631066,4.836734693877551,3.845360824742268,4.793103448275862,1.2702702702702702,4.224489795918368,2.3931034482758617,1.3636363636363638,1.5,3.707070707070707
Easy Love,Sigala,3.407766990291262,4.836734693877551,3.804123711340206,4.862068965517242,1.6486486486486487,3.6530612244897958,2.3241379310344827,1.7272727272727273,1.5,3.707070707070707
The Feeling,Justin Bieber,3.466019417475728,4.3061224489795915,3.185567010309278,4.724137931034482,1.5405405405405406,1.8571428571428572,2.5310344827586206,1.3232323232323233,1.5,3.707070707070707
I Really Like You,Carly Rae Jepsen,3.3689320388349513,4.3061224489795915,3.556701030927835,4.793103448275862,2.1891891891891895,3.4489795918367347,1.9793103448275862,1.0404040404040404,1.3333333333333333,3.6666666666666665
BO$$,Fifth Harmony,3.0,4.551020408163265,4.340206185567011,4.793103448275862,1.2702702702702702,4.020408163265306,1.510344827586207,1.0404040404040404,1.9166666666666665,3.6666666666666665
Focus,Ariana Grande,2.941747572815534,4.591836734693878,3.7628865979381443,4.724137931034482,3.3783783783783785,4.224489795918368,2.0620689655172413,2.090909090909091,3.0,3.6666666666666665
All About That Bass,Meghan Trainor,3.6019417475728157,4.591836734693878,4.340206185567011,4.862068965517242,1.5945945945945947,4.918367346938775,1.7586206896551724,1.202020202020202,1.4166666666666667,3.6262626262626263
On My Mind,Ellie Goulding,4.009708737864077,3.8979591836734695,3.88659793814433,4.655172413793103,1.4864864864864864,4.020408163265306,2.089655172413793,2.0505050505050506,1.4166666666666667,3.6262626262626263
Love Me Like You,Little Mix,3.058252427184466,3.7346938775510203,4.257731958762887,4.862068965517242,2.5135135135135136,4.469387755102041,1.8827586206896552,1.8484848484848486,1.3333333333333333,3.6262626262626263
Broken Arrows,Avicii,3.2524271844660193,3.7346938775510203,3.597938144329897,4.655172413793103,1.5405405405405406,2.183673469387755,2.3655172413793104,1.202020202020202,1.4166666666666667,3.6262626262626263
Booty,Jennifer Lopez,3.504854368932039,4.877551020408163,3.9278350515463916,4.862068965517242,2.4054054054054053,2.63265306122449,2.048275862068966,1.0,1.4166666666666667,3.585858585858586
What Do You Mean? - Acoustic,Justin Bieber,3.4271844660194173,2.4693877551020407,4.175257731958762,4.379310344827586,1.5405405405405406,4.1020408163265305,1.9655172413793105,4.191919191919192,1.3333333333333333,3.585858585858586
Mark My Words,Justin Bieber,3.2135922330097086,2.0612244897959187,2.5670103092783503,4.517241379310345,1.9189189189189189,3.122448979591837,1.0,4.555555555555555,1.25,3.5454545454545454
Lay It All on Me,Rudimental,3.3883495145631066,4.061224489795919,3.7628865979381443,4.655172413793103,2.027027027027027,2.9591836734693877,2.4896551724137934,1.5656565656565657,1.3333333333333333,3.505050505050505
American Oxygen,Rihanna,2.5145631067961167,4.061224489795919,2.6082474226804124,4.724137931034482,2.7837837837837838,2.9591836734693877,3.56551724137931,1.202020202020202,1.75,3.4646464646464645
Bang Bang,Jessie J,3.912621359223301,4.061224489795919,3.9278350515463916,4.862068965517242,3.054054054054054,3.979591836734694,1.896551724137931,2.090909090909091,1.75,3.4646464646464645
Reality - Radio Edit,Lost Frequencies,3.3689320388349513,3.857142857142857,3.9278350515463916,4.586206896551724,1.3783783783783785,3.4489795918367347,1.3448275862068966,1.0808080808080809,1.25,3.4646464646464645
Alive,Sia,2.941747572815534,4.1020408163265305,3.1030927835051547,4.862068965517242,1.5945945945945947,2.795918367346939,2.793103448275862,2.0101010101010104,1.4166666666666667,3.4646464646464645
Sugar (feat. Francesco Yates),Robin Schulz,3.3883495145631066,4.346938775510204,3.6391752577319587,4.793103448275862,1.864864864864865,3.6122448979591835,2.1724137931034484,1.0808080808080809,1.5,3.4242424242424243
Been You,Justin Bieber,3.1941747572815533,4.183673469387755,4.051546391752577,4.724137931034482,2.72972972972973,4.5102040816326525,1.896551724137931,1.0808080808080809,1.5833333333333335,3.4242424242424243
Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,3.3883495145631066,4.63265306122449,4.1340206185567006,4.793103448275862,4.351351351351351,4.183673469387755,1.7586206896551724,1.0808080808080809,1.25,3.3434343434343434
See You Again (feat. Charlie Puth),Wiz Khalifa,2.5533980582524274,2.9591836734693877,3.845360824742268,4.586206896551724,1.3243243243243243,2.142857142857143,2.3241379310344827,2.494949494949495,1.6666666666666665,3.2626262626262625
Heroes (we could be),Alesso,3.4466019417475726,4.061224489795919,3.1443298969072164,4.862068965517242,2.2972972972972974,2.428571428571429,2.048275862068966,1.1616161616161615,1.5,3.2626262626262625
"Feel The Light - From The ""Home"" Soundtrack",Jennifer Lopez,4.029126213592233,3.4489795918367347,2.9381443298969074,4.724137931034482,1.4864864864864864,1.163265306122449,3.179310344827586,2.333333333333333,1.4166666666666667,3.2222222222222223
Perfect,One Direction,2.941747572815534,4.346938775510204,3.6804123711340204,4.793103448275862,1.6486486486486487,2.63265306122449,2.3241379310344827,1.2424242424242424,1.6666666666666665,3.2222222222222223
Ghosttown,Madonna,2.533980582524272,3.2448979591836733,3.2268041237113403,4.655172413793103,1.6486486486486487,1.3673469387755102,2.6,1.1616161616161615,1.3333333333333333,3.1818181818181817
Bang My Head (feat. Sia & Fetty Wap),David Guetta,3.0970873786407767,4.551020408163265,3.4742268041237114,4.862068965517242,1.5405405405405406,3.4081632653061225,1.8137931034482757,1.202020202020202,1.6666666666666665,3.1818181818181817
Bloodstream,Ed Sheeran,2.7281553398058254,3.4081632653061225,2.979381443298969,4.724137931034482,1.3243243243243243,2.1020408163265305,3.413793103448276,1.808080808080808,1.4166666666666667,3.101010101010101
Living For Love,Madonna,3.3883495145631066,4.224489795918368,3.7628865979381443,4.793103448275862,2.3513513513513513,2.5918367346938775,2.1724137931034484,1.1616161616161615,1.75,3.101010101010101
Baby Don't Lie,Gwen Stefani,2.941747572815534,3.2448979591836733,3.845360824742268,4.793103448275862,1.5405405405405406,2.0612244897959187,1.9517241379310346,1.0404040404040404,1.25,3.101010101010101
Don't Be so Hard on Yourself,Jess Glynne,3.3300970873786406,4.346938775510204,3.350515463917526,4.931034482758621,1.864864864864865,3.693877551020408,2.0620689655172413,1.2424242424242424,1.25,3.101010101010101
Steal My Girl,One Direction,2.4951456310679614,4.1020408163265305,2.9381443298969074,4.724137931034482,1.7567567567567568,3.122448979591837,2.282758620689655,1.0,1.3333333333333333,3.0606060606060606
"Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")",Pitbull,3.466019417475728,4.469387755102041,3.804123711340206,4.931034482758621,1.3243243243243243,4.795918367346939,1.8137931034482757,1.0404040404040404,1.5,3.0202020202020203
We Are Here,Alicia Keys,2.8058252427184467,3.7346938775510203,3.6391752577319587,4.724137931034482,1.4324324324324325,1.3265306122448979,3.0827586206896553,2.7373737373737375,1.3333333333333333,2.97979797979798
St Jude,Florence + The Machine,3.2718446601941746,2.7551020408163263,2.072164948453608,4.379310344827586,1.5945945945945947,1.3673469387755102,2.2551724137931037,4.03030303030303,1.25,2.898989898989899
Yesterday (feat. Bebe Rexha),David Guetta,3.4854368932038833,4.183673469387755,3.350515463917526,4.862068965517242,2.7837837837837838,2.142857142857143,2.503448275862069,1.0808080808080809,1.25,2.8585858585858586
Time of Our Lives,Pitbull,3.407766990291262,4.26530612244898,3.9690721649484537,4.724137931034482,4.72972972972973,3.938775510204082,2.310344827586207,1.3636363636363638,1.5,2.8181818181818183
Sparks,Hilary Duff,3.3689320388349513,4.591836734693878,4.505154639175258,4.793103448275862,1.5405405405405406,4.224489795918368,1.717241379310345,1.1616161616161615,1.5,2.7777777777777777
Mr. Put It Down,Ricky Martin,3.4854368932038833,4.183673469387755,4.298969072164948,4.724137931034482,1.2162162162162162,4.387755102040817,1.8551724137931034,1.0404040404040404,2.5,2.6969696969696972
Legendary Lovers,Katy Perry,3.4466019417475726,4.428571428571429,3.556701030927835,4.793103448275862,1.4324324324324325,2.5918367346938775,2.2413793103448274,1.0808080808080809,1.6666666666666665,2.6565656565656566
Spark The Fire,Gwen Stefani,3.3300970873786406,4.26530612244898,4.628865979381443,4.862068965517242,2.081081081081081,3.204081632653061,1.9379310344827587,1.3232323232323233,1.5,2.5757575757575757
Run Run Run,Kelly Clarkson,3.174757281553398,2.510204081632653,2.154639175257732,4.655172413793103,1.5945945945945947,1.3265306122448979,2.9172413793103447,2.8181818181818183,1.3333333333333333,2.4545454545454546
Let Me Be Your Lover,Enrique Iglesias,3.174757281553398,4.673469387755102,3.9690721649484537,4.862068965517242,1.3243243243243243,4.591836734693878,2.43448275862069,1.0404040404040404,2.083333333333333,2.3737373737373737
Dangerous,Jennifer Hudson,3.116504854368932,3.163265306122449,4.711340206185567,4.793103448275862,1.4324324324324325,3.6530612244897958,2.6689655172413795,1.0,1.4166666666666667,1.7272727272727273
L.A.LOVE (la la),Fergie,4.922330097087379,2.5918367346938775,2.979381443298969,4.586206896551724,2.4054054054054053,2.1020408163265305,1.8137931034482757,1.0808080808080809,1.75,1.0
Cake By The Ocean,DNCE,3.3106796116504853,4.061224489795919,4.175257731958762,4.793103448275862,1.2162162162162162,4.673469387755102,2.1724137931034484,1.606060606060606,1.4166666666666667,4.272727272727273
Don't Let Me Down,The Chainsmokers,4.106796116504855,4.551020408163265,3.185567010309278,4.793103448275862,1.7567567567567568,2.7142857142857144,2.020689655172414,1.6464646464646466,2.416666666666667,4.272727272727273
In the Name of Love,Martin Garrix,3.6019417475728157,3.122448979591837,3.0618556701030926,4.724137931034482,3.4324324324324325,1.693877551020408,1.8551724137931034,1.4444444444444444,1.3333333333333333,4.272727272727273
Into You,Ariana Grande,3.0970873786407767,3.979591836734694,3.556701030927835,4.724137931034482,1.7567567567567568,2.510204081632653,2.5172413793103448,1.0808080808080809,1.9166666666666665,4.232323232323232
This Is What You Came For,Calvin Harris,3.407766990291262,4.795918367346939,3.597938144329897,4.931034482758621,1.810810810810811,2.9183673469387754,2.2137931034482756,1.808080808080808,1.25,4.232323232323232
Million Reasons,Lady Gaga,3.5242718446601944,2.7142857142857144,3.7628865979381443,4.586206896551724,1.5945945945945947,1.6122448979591837,1.9793103448275862,2.97979797979798,1.3333333333333333,4.232323232323232
Needed Me,Rihanna,3.1553398058252426,2.2653061224489797,3.7628865979381443,4.586206896551724,1.4324324324324325,2.2244897959183674,1.8,1.4444444444444444,3.0,4.232323232323232
7 Years,Lukas Graham,3.3300970873786406,2.9183673469387754,4.175257731958762,4.724137931034482,3.108108108108108,2.387755102040816,2.4206896551724135,2.1717171717171717,1.4166666666666667,4.232323232323232
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,3.1941747572815533,4.387755102040817,3.7628865979381443,4.724137931034482,2.027027027027027,3.857142857142857,2.406896551724138,1.0404040404040404,1.5833333333333335,4.191919191919192
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,3.0388349514563107,3.4081632653061225,4.298969072164948,4.724137931034482,1.3243243243243243,3.4081632653061225,2.103448275862069,1.404040404040404,1.3333333333333333,4.191919191919192
Scars To Your Beautiful,Alessia Cara,2.883495145631068,4.020408163265306,3.350515463917526,4.724137931034482,1.5945945945945947,2.836734693877551,2.3241379310344827,1.121212121212121,2.083333333333333,4.191919191919192
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,3.0970873786407767,3.163265306122449,3.597938144329897,4.655172413793103,1.972972972972973,2.7142857142857144,2.2551724137931037,2.616161616161616,1.3333333333333333,4.191919191919192
Work,Rihanna,2.7864077669902914,3.163265306122449,4.010309278350515,4.724137931034482,1.4864864864864864,3.2857142857142856,2.1724137931034484,1.3232323232323233,1.75,4.151515151515151
"Me, Myself & I",G-Eazy,3.174757281553398,3.7346938775510203,4.1340206185567006,4.655172413793103,1.864864864864865,2.5510204081632653,2.613793103448276,1.0808080808080809,1.8333333333333335,4.151515151515151
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2.9805825242718447,3.8979591836734695,3.7216494845360826,4.655172413793103,1.4324324324324325,3.816326530612245,1.8827586206896552,1.1616161616161615,1.9166666666666665,4.151515151515151
Dangerous Woman,Ariana Grande,3.6019417475728157,3.4489795918367347,3.7216494845360826,4.793103448275862,2.945945945945946,2.183673469387755,2.406896551724138,1.202020202020202,1.3333333333333333,4.151515151515151
Starving,Hailee Steinfeld,2.941747572815534,3.5306122448979593,4.010309278350515,4.862068965517242,1.5945945945945947,3.0816326530612246,1.6620689655172414,2.5353535353535355,1.5,4.151515151515151
Shout Out to My Ex,Little Mix,3.4466019417475726,4.061224489795919,4.175257731958762,4.862068965517242,1.5945945945945947,4.26530612244898,2.5448275862068965,1.0808080808080809,1.75,4.111111111111111
Electric Love,BÃRNS,3.3300970873786406,4.26530612244898,3.515463917525773,4.586206896551724,2.4054054054054053,3.122448979591837,2.1586206896551725,1.0404040404040404,1.4166666666666667,4.070707070707071
Confident,Demi Lovato,3.5242718446601944,4.061224489795919,3.4329896907216493,4.724137931034482,1.4864864864864864,2.387755102040816,1.993103448275862,1.0,1.5833333333333335,4.03030303030303
Too Good,Drake,3.29126213592233,3.6530612244897958,4.257731958762887,4.586206896551724,1.5405405405405406,2.5918367346938775,2.779310344827586,1.202020202020202,1.8333333333333335,3.98989898989899
Roses,The Chainsmokers,2.941747572815534,4.26530612244898,3.9278350515463916,4.655172413793103,2.6756756756756754,2.387755102040816,2.282758620689655,1.1616161616161615,1.5,3.98989898989899
Cold Water (feat. Justin Bieber & MÃ),Major Lazer,2.8058252427184467,4.26530612244898,3.515463917525773,4.793103448275862,1.864864864864865,3.0408163265306123,1.703448275862069,1.2828282828282829,1.3333333333333333,3.9494949494949494
Me Too,Meghan Trainor,3.407766990291262,3.816326530612245,4.835051546391753,4.724137931034482,3.5945945945945947,4.428571428571429,1.6482758620689655,1.404040404040404,1.8333333333333335,3.9494949494949494
Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,3.0970873786407767,4.591836734693878,4.092783505154639,4.862068965517242,2.243243243243243,4.061224489795919,1.4413793103448276,1.1616161616161615,1.5833333333333335,3.9494949494949494
Ain't Your Mama,Jennifer Lopez,3.3300970873786406,3.7755102040816326,4.1340206185567006,4.724137931034482,1.3783783783783785,4.346938775510204,2.1586206896551725,1.202020202020202,2.916666666666667,3.909090909090909
Close,Nick Jonas,3.407766990291262,3.5306122448979593,3.6804123711340204,4.793103448275862,1.7567567567567568,2.63265306122449,2.3793103448275863,2.0101010101010104,1.6666666666666665,3.909090909090909
Toothbrush,DNCE,3.0388349514563107,4.224489795918368,3.268041237113402,4.724137931034482,3.5405405405405403,4.346938775510204,2.3517241379310345,1.4848484848484849,2.083333333333333,3.909090909090909
All We Know,The Chainsmokers,2.7475728155339807,3.4081632653061225,3.7216494845360826,4.517241379310345,1.6486486486486487,2.2244897959183674,1.8275862068965516,1.404040404040404,1.25,3.909090909090909
Final Song,MÃ,3.0388349514563107,3.7346938775510203,3.88659793814433,4.724137931034482,1.4324324324324325,2.020408163265306,2.406896551724138,1.0404040404040404,1.25,3.909090909090909
Hands To Myself,Selena Gomez,3.1553398058252426,3.0408163265306123,4.340206185567011,4.655172413793103,2.8378378378378377,2.9183673469387754,1.9241379310344828,1.0404040404040404,2.0,3.8686868686868685
All I Ask,Adele,3.7572815533980584,2.142857142857143,3.4329896907216493,4.793103448275862,1.810810810810811,2.387755102040816,2.903448275862069,4.555555555555555,1.25,3.8686868686868685
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,4.16504854368932,3.857142857142857,3.597938144329897,4.724137931034482,1.5945945945945947,3.0408163265306123,2.117241379310345,1.0404040404040404,2.25,3.8686868686868685
NO,Meghan Trainor,2.7864077669902914,4.26530612244898,3.3092783505154637,4.862068965517242,5.0,3.6530612244897958,2.103448275862069,1.0404040404040404,2.833333333333333,3.8282828282828283
Kill Em With Kindness,Selena Gomez,3.3300970873786406,4.591836734693878,4.1340206185567006,4.793103448275862,1.5405405405405406,2.63265306122449,2.1586206896551725,1.0404040404040404,1.3333333333333333,3.8282828282828283
Cool Girl,Tove Lo,2.9805825242718447,3.816326530612245,3.7628865979381443,4.655172413793103,1.4324324324324325,1.816326530612245,1.896551724137931,2.2525252525252526,1.9166666666666665,3.787878787878788
Perfect Illusion,Lady Gaga,3.4271844660194173,4.5102040816326525,3.515463917525773,4.793103448275862,2.945945945945946,3.693877551020408,1.6620689655172414,1.0,1.3333333333333333,3.707070707070707
PILLOWTALK,ZAYN,3.4271844660194173,3.857142857142857,3.4329896907216493,4.862068965517242,1.4864864864864864,2.7551020408163263,1.9655172413793105,1.404040404040404,1.4166666666666667,3.6666666666666665
Out Of The Woods,Taylor Swift,2.7864077669902914,4.428571428571429,3.268041237113402,4.655172413793103,2.8378378378378377,2.387755102040816,2.406896551724138,1.0,1.3333333333333333,3.6666666666666665
Rise,Katy Perry,2.9611650485436893,3.6122448979591835,3.268041237113402,4.724137931034482,1.5945945945945947,2.795918367346939,1.9517241379310346,1.202020202020202,1.4166666666666667,3.6666666666666665
Wherever I Go,OneRepublic,2.941747572815534,3.816326530612245,3.268041237113402,4.724137931034482,2.4594594594594597,2.428571428571429,1.4965517241379311,1.3636363636363638,1.3333333333333333,3.6666666666666665
Body Say,Demi Lovato,2.6893203883495147,4.020408163265306,3.597938144329897,4.793103448275862,2.5135135135135136,2.0612244897959187,1.8275862068965516,1.0,1.3333333333333333,3.6262626262626263
Don't Be A Fool,Shawn Mendes,4.398058252427184,2.387755102040816,2.9381443298969074,4.724137931034482,1.5405405405405406,2.1020408163265305,2.1310344827586207,3.4242424242424243,1.3333333333333333,3.6262626262626263
LIKE I WOULD,ZAYN,3.1941747572815533,4.387755102040817,3.3092783505154637,4.724137931034482,2.4054054054054053,1.9387755102040818,1.8,1.0808080808080809,1.9166666666666665,3.6262626262626263
Cheap Thrills,Sia,2.7475728155339807,4.26530612244898,3.4329896907216493,4.793103448275862,1.4324324324324325,3.979591836734694,2.2551724137931037,1.2424242424242424,2.833333333333333,3.585858585858586
I Got You,Bebe Rexha,2.9029126213592233,4.63265306122449,3.515463917525773,4.793103448275862,1.4864864864864864,2.3061224489795915,1.8,1.202020202020202,1.4166666666666667,3.585858585858586
Run Away With Me,Carly Rae Jepsen,3.3106796116504853,3.938775510204082,3.3092783505154637,4.724137931034482,1.2702702702702702,2.020408163265306,2.613793103448276,1.0404040404040404,1.4166666666666667,3.5454545454545454
Cruel (feat. ZAYN),Snakehips,3.1359223300970873,4.591836734693878,3.4742268041237114,4.862068965517242,1.864864864864865,2.3061224489795915,2.296551724137931,1.0808080808080809,2.0,3.5454545454545454
Send My Love (To Your New Lover),Adele,4.184466019417476,3.122448979591837,3.845360824742268,4.586206896551724,1.9189189189189189,3.2857142857142856,2.227586206896552,1.1616161616161615,1.8333333333333335,3.4646464646464645
WTF (Where They From),Missy Elliott,3.3300970873786406,4.346938775510204,4.835051546391753,4.931034482758621,1.3243243243243243,3.2857142857142856,1.8137931034482757,1.0808080808080809,2.666666666666667,3.3434343434343434
Desire,Years & Years,3.4466019417475726,4.183673469387755,3.9278350515463916,4.793103448275862,2.621621621621622,3.6122448979591835,1.9517241379310346,2.212121212121212,1.5,3.3434343434343434
When We Were Young,Adele,3.796116504854369,3.4081632653061225,2.5670103092783503,4.724137931034482,1.4864864864864864,2.1020408163265305,3.1655172413793102,2.4141414141414144,1.4166666666666667,3.3434343434343434
I Know What You Did Last Summer,Shawn Mendes,3.2135922330097086,4.142857142857142,3.804123711340206,4.793103448275862,1.864864864864865,3.938775510204082,2.2413793103448274,1.4444444444444444,1.8333333333333335,3.303030303030303
Wish That You Were Here - From ÂMiss PeregrineÂs Home for Peculiar ChildrenÂ Original Motion Picture,Florence + The Machine,2.825242718446602,3.326530612244898,2.5257731958762886,4.724137931034482,1.7027027027027026,1.489795918367347,4.710344827586207,3.909090909090909,1.25,3.303030303030303
Hurts,Emeli SandÃ©,3.058252427184466,3.6122448979591835,3.3917525773195876,4.586206896551724,1.810810810810811,1.7346938775510203,2.43448275862069,1.0808080808080809,1.25,3.303030303030303
Change,Christina Aguilera,2.592233009708738,3.204081632653061,3.556701030927835,4.724137931034482,1.7027027027027026,1.816326530612245,1.7310344827586208,3.7474747474747474,1.6666666666666665,3.1818181818181817
Make Me... (feat. G-Eazy),Britney Spears,3.3883495145631066,3.857142857142857,3.88659793814433,4.655172413793103,2.1891891891891895,3.36734693877551,2.3379310344827586,1.6464646464646466,1.8333333333333335,3.1414141414141414
Keeping Your Head Up,Birdy,3.3689320388349513,4.183673469387755,3.4742268041237114,4.793103448275862,2.027027027027027,3.163265306122449,2.020689655172414,1.6464646464646466,1.4166666666666667,3.101010101010101
True Colors,Zedd,3.4466019417475726,4.224489795918368,3.350515463917526,4.931034482758621,1.5405405405405406,3.0,2.2551724137931037,2.616161616161616,1.3333333333333333,3.0606060606060606
Make Me Like You,Gwen Stefani,3.29126213592233,3.8979591836734695,4.051546391752577,4.793103448275862,1.7027027027027026,4.26530612244898,2.1448275862068966,1.1616161616161615,1.4166666666666667,3.0202020202020203
Champagne Problems,Nick Jonas,3.0970873786407767,4.183673469387755,4.010309278350515,4.793103448275862,1.4864864864864864,3.6122448979591835,1.8137931034482757,1.0,2.083333333333333,3.0202020202020203
Blown,DNCE,3.5242718446601944,4.877551020408163,3.597938144329897,4.793103448275862,1.5405405405405406,3.979591836734694,1.8689655172413793,1.0,1.3333333333333333,2.9393939393939394
Start,John Legend,3.1359223300970873,1.163265306122449,3.1443298969072164,4.103448275862069,1.4864864864864864,2.0612244897959187,3.4275862068965517,5.0,1.3333333333333333,2.898989898989899
Pep Rally,Missy Elliott,2.7475728155339807,4.061224489795919,4.422680412371134,4.862068965517242,2.081081081081081,2.3061224489795915,2.779310344827586,1.8888888888888888,2.0,2.898989898989899
